Skeleton ID,Branch length,V1 x,V1 y,V1 z,V2 x,V2 y,V2 z,Euclidean distance,running average length,average intensity (inner 3rd),average intensity
5,33.456,817,740,0,836,715,0,31.401,31.134,255,255
5,33.456,1540,662,0,1558,688,0,31.623,29.768,255,255
5,33.314,1176,847,0,1206,839,0,31.048,29.992,255,255
5,33.314,1157,595,0,1187,601,0,30.594,30.175,255,255
5,33.042,836,876,0,860,895,0,30.610,27.732,255,255
5,33.042,1131,946,0,1154,926,0,30.480,29.458,255,255
5,32.971,275,345,0,286,372,0,29.155,28.877,255,255
5,32.971,702,795,0,721,794,0,19.026,27.810,255,255
5,32.870,548,858,0,568,882,0,31.241,29.712,255,255
5,32.863,1283,1127,0,1298,1153,0,30.017,29.983,255,255
5,32.828,679,1015,0,711,1017,0,32.062,30.119,255,255
5,32.799,1643,545,0,1670,537,0,28.160,29.695,255,255
5,32.799,1688,1061,0,1702,1034,0,30.414,27.562,255,255
5,32.728,697,943,0,704,972,0,29.833,29.842,255,255
5,32.728,1743,1092,0,1772,1083,0,30.364,29.515,255,255
5,32.657,1306,939,0,1337,943,0,31.257,30.441,255,255
5,32.657,1415,1003,0,1446,1001,0,31.064,29.458,255,255
5,32.456,1236,893,0,1256,870,0,30.480,27.614,255,255
5,32.385,706,1038,0,731,1053,0,29.155,27.892,255,255
5,32.385,1376,627,0,1398,609,0,28.425,28.963,255,255
5,32.314,1221,621,0,1250,629,0,30.083,28.853,255,255
5,32.314,1393,637,0,1398,609,0,28.443,30.935,255,255
5,32.213,53,256,0,79,241,0,30.017,30.085,255,255
5,32.213,1423,614,0,1434,640,0,28.231,30.282,255,255
5,32.071,619,1043,0,649,1048,0,30.414,29.332,255,255
5,32.042,1526,990,0,1543,965,0,30.232,26.554,255,255
5,32.042,1608,743,0,1632,761,0,30.000,28.795,255,255
5,31.971,1512,1082,0,1539,1070,0,29.547,29.541,255,255
5,31.899,886,893,0,915,890,0,29.155,30.339,255,255
5,31.870,1693,1100,0,1715,1121,0,30.414,29.279,255,255
5,31.799,82,531,0,104,515,0,27.203,26.038,255,255
5,31.799,386,587,0,410,571,0,28.844,27.191,255,255
5,31.728,401,735,0,406,763,0,28.443,27.649,255,255
5,31.698,1768,919,0,1791,940,0,31.145,29.431,255,255
5,31.657,61,356,0,61,386,0,30.000,29.059,255,255
5,31.627,1672,969,0,1696,952,0,29.411,28.820,255,255
5,31.556,648,1095,0,659,1122,0,29.155,27.347,255,255
5,31.556,248,612,0,259,585,0,29.155,27.093,255,255
5,31.556,291,701,0,302,728,0,29.155,27.091,255,255
5,31.556,428,863,0,455,872,0,28.460,27.821,255,255
5,31.556,538,581,0,565,588,0,27.893,29.657,255,255
5,31.556,974,807,0,975,834,0,27.019,27.014,255,255
5,31.485,1298,970,0,1302,941,0,29.275,29.175,255,255
5,31.385,52,267,0,52,288,0,21.000,28.431,255,255
5,31.385,407,707,0,430,723,0,28.018,27.044,255,255
5,31.385,1279,1126,0,1284,1152,0,26.476,26.264,255,255
5,31.385,1506,934,0,1530,921,0,27.295,26.483,255,255
5,31.314,239,667,0,267,675,0,29.120,28.402,255,255
5,31.314,831,1089,0,831,1117,0,28.000,27.835,255,255
5,31.142,532,948,0,559,954,0,27.659,26.620,255,255
5,31.071,731,1053,0,760,1058,0,29.428,28.481,255,255
5,31.042,337,728,0,355,751,0,29.206,25.889,255,255
5,31.042,438,850,0,455,872,0,27.803,27.129,255,255
5,31.042,924,886,0,945,866,0,29.000,26.957,255,255
5,31.042,1542,629,0,1566,616,0,27.295,28.306,255,255
5,30.971,1747,1102,0,1773,1096,0,26.683,27.116,255,255
5,30.971,1721,1145,0,1747,1139,0,26.683,27.843,255,255
5,30.828,481,814,0,483,784,0,30.067,28.000,255,255
5,30.799,302,728,0,327,716,0,27.731,27.856,255,255
5,30.799,523,917,0,537,942,0,28.653,28.701,255,255
5,30.799,576,715,0,589,723,0,15.264,26.712,255,255
5,30.728,41,500,0,48,473,0,27.893,27.531,255,255
5,30.728,629,657,0,638,684,0,28.460,26.347,255,255
5,30.728,1106,826,0,1132,832,0,26.683,28.423,255,255
5,30.698,1760,860,0,1782,881,0,30.414,29.431,255,255
5,30.657,174,726,0,203,726,0,29.000,28.216,255,255
5,30.556,425,601,0,435,576,0,26.926,25.438,255,255
5,30.556,486,576,0,495,602,0,27.514,25.764,255,255
5,30.556,630,794,0,652,807,0,25.554,27.810,255,255
5,30.556,1446,911,0,1472,922,0,28.231,27.521,255,255
5,30.485,200,538,0,200,566,0,28.000,26.467,255,255
5,30.485,810,814,0,817,841,0,27.893,25.360,255,255
5,30.485,1509,664,0,1537,658,0,28.636,28.198,255,255
5,30.456,1373,955,0,1396,955,0,23.000,26.797,255,255
5,30.385,76,264,0,79,241,0,23.195,27.485,255,255
5,30.385,143,613,0,155,637,0,26.833,27.100,255,255
5,30.385,163,613,0,174,638,0,27.313,27.213,255,255
5,30.385,1394,1020,0,1415,1003,0,27.019,25.781,255,255
5,30.284,235,446,0,256,467,0,29.698,28.363,255,255
5,30.243,802,695,0,803,724,0,29.017,28.612,255,255
5,30.213,659,582,0,683,567,0,28.302,26.015,255,255
5,30.213,356,486,0,375,466,0,27.586,26.541,255,255
5,30.213,1384,982,0,1408,991,0,25.632,25.435,255,255
5,30.142,478,854,0,488,828,0,27.857,26.615,255,255
5,30.142,491,948,0,516,939,0,26.571,25.546,255,255
5,30.071,1129,1140,0,1157,1143,0,28.160,27.412,255,255
5,30.042,242,443,0,259,466,0,28.601,27.944,255,255
5,30.042,674,1022,0,696,1040,0,28.425,26.410,255,255
5,29.971,261,736,0,273,757,0,24.187,24.193,255,255
5,29.971,716,765,0,737,779,0,25.239,27.372,255,255
5,29.971,1650,1029,0,1657,1019,0,12.207,25.392,255,255
5,29.799,1235,853,0,1256,870,0,27.019,27.077,255,255
